site_id,iso3,method,yr_ass,
555549411,GEO,RAPPAM,2009,
555549425,GEO,RAPPAM,2009,
555549405,GEO,RAPPAM,2009,
555549424,GEO,RAPPAM,2009,
61588,GEO,PANPARKS,2007,
1652,GEO,PANPARKS,2007,
313541,GEO,PANPARKS,2007,
313053,GEO,METT,2017,
555549414,GEO,METT,2017,
555549423,GEO,METT,2017,
555549418,GEO,METT,2017,
555549419,GEO,METT,2017,
555549420,GEO,METT,2017,
555549422,GEO,METT,2017,
555549421,GEO,METT,2017,
313540,GEO,METT,2017,
1660,GEO,METT,2017,
555549413,GEO,METT,2017,
555549407,GEO,METT,2017,
555549406,GEO,METT,2017,
555549417,GEO,METT,2017,
555549406,GEO,METT,2017,
555549415,GEO,METT,2017,
555624300,GEO,METT,2017,
555566912,GEO,METT,2017,
555566935,GEO,METT,2017,
555549473,GEO,METT,2017,
555549475,GEO,METT,2017,
555549474,GEO,METT,2017,
555566921,GEO,METT,2017,
555566920,GEO,METT,2017,
555549410,GEO,METT,2017,
1656,GEO,METT,2017,
555549424,GEO,METT,2017,
1653,GEO,METT,2016,
555549425,GEO,METT,2016,
313539,GEO,METT,2017,
313541,GEO,METT,2017,
555566917,GEO,METT,2017,
1652,GEO,METT,2017,
61588,GEO,METT,2017,
1653,GEO,METT,2017,
555549425,GEO,METT,2017,
555549417,GEO,METT,2017,
555549406,GEO,METT,2017,
555549407,GEO,METT,2017,
555549413,GEO,METT,2017,
1660,GEO,METT,2017,
555549414,GEO,METT,2017,
313053,GEO,METT,2017,
555549409,GEO,METT,2017,
555549423,GEO,METT,2017,
555549415,GEO,METT,2017,
555549410,GEO,METT,2017,
1656,GEO,METT,2017,
555566933,GEO,METT,2017,
555566907,GEO,METT,2017,
555566931,GEO,METT,2017,
555549409,GEO,METT,2016,
1656,GEO,METT,2016,
555549424,GEO,METT,2016,
555549467,GEO,METT,2016,
1660,GEO,METT,2015,
555549413,GEO,METT,2015,
555549406,GEO,METT,2015,
555549417,GEO,METT,2015,
313206,GEO,METT,2015,
799,MOZ,RAPPAM,2006,
799,MOZ,METT,2014,
799,MOZ,METT,2015,
799,MOZ,METT,2016,
800,MOZ,RAPPAM,2006,
800,MOZ,METT,2014,
800,MOZ,METT,2015,
800,MOZ,METT,2016,
802,MOZ,RAPPAM,2006,
802,MOZ,METT,2014,
802,MOZ,METT,2015,
802,MOZ,METT,2016,
801,MOZ,RAPPAM,2006,
801,MOZ,METT,2010,
801,MOZ,METT,2015,
20295,MOZ,RAPPAM,2006,
20295,MOZ,METT,2014,
20295,MOZ,METT,2015,
20295,MOZ,METT,2016,
4652,MOZ,RAPPAM,2006,
4652,MOZ,METT,2014,
4652,MOZ,METT,2015,
4652,MOZ,METT,2016,
9035,MOZ,RAPPAM,2006,
9035,MOZ,METT,2013,
9035,MOZ,METT,2014,
9035,MOZ,METT,2015,
9035,MOZ,METT,2016,
800,MOZ,RAPPAM,2006,
800,MOZ,METT,2014,
800,MOZ,METT,2015,
800,MOZ,METT,2016,
4650,MOZ,RAPPAM,2006,
4650,MOZ,METT,2014,
4650,MOZ,METT,2015,
4650,MOZ,METT,2016,
4651,MOZ,RAPPAM,2006,
4651,MOZ,METT,2015,
4653,MOZ,METT,2014,
4653,MOZ,METT,2015,
4653,MOZ,METT,2016,
4649,MOZ,RAPPAM,2006,
4649,MOZ,METT,2014,
4649,MOZ,METT,2015,
4649,MOZ,METT,2016,
326435,LIE,METT,2017,
30756,LIE,METT,2017,
30750,LIE,METT,2017,
326436,LIE,METT,2017,
326437,LIE,METT,2017,
326438,LIE,METT,2017,
30754,LIE,METT,2017,
326439,LIE,METT,2017,
326440,LIE,METT,2017,
30747,LIE,METT,2017,
326433,LIE,METT,2017,
326455,LIE,METT,2017,
326426,LIE,METT,2017,
326442,LIE,METT,2017,
326443,LIE,METT,2017,
30752,LIE,METT,2017,
326427,LIE,METT,2017,
326444,LIE,METT,2017,
326445,LIE,METT,2017,
555625696,LIE,METT,2017,
326446,LIE,METT,2017,
555625695,LIE,METT,2017,
326428,LIE,METT,2017,
326429,LIE,METT,2017,
326447,LIE,METT,2017,
555625697,LIE,METT,2017,
326448,LIE,METT,2017,
326449,LIE,METT,2017,
326450,LIE,METT,2017,
326430,LIE,METT,2017,
326434,LIE,METT,2017,
68093,LIE,METT,2017,
326452,LIE,METT,2017,
326431,LIE,METT,2017,
30755,LIE,METT,2017,
18109,LIE,METT,2017,
326453,LIE,METT,2017,
326432,LIE,METT,2017,
326454,LIE,METT,2017,
555625698,LIE,METT,2017,
30753,LIE,METT,2017,
555540728,POL,Birdlife IBA,1994,
555540729,POL,Birdlife IBA,1994,
555540730,POL,Birdlife IBA,1994,
555540731,POL,Birdlife IBA,2002,
555540732,POL,Birdlife IBA,2004,
555540733,POL,Birdlife IBA,2004,
555540734,POL,Birdlife IBA,2002,
555540735,POL,Birdlife IBA,1994,
555577794,POL,Birdlife IBA,2010,
555577795,POL,Birdlife IBA,2010,
555540736,POL,Birdlife IBA,1994,
555540737,POL,Birdlife IBA,1994,
555540738,POL,Birdlife IBA,2002,
555540739,POL,Birdlife IBA,1994,
555540740,POL,Birdlife IBA,2004,
555540741,POL,Birdlife IBA,1994,
555540742,POL,Birdlife IBA,1994,
555540743,POL,Birdlife IBA,2002,
555540744,POL,Birdlife IBA,1994,
555540745,POL,Birdlife IBA,1994,
555540746,POL,Birdlife IBA,1994,
555540747,POL,Birdlife IBA,1994,
555540748,POL,Birdlife IBA,2002,
555540749,POL,Birdlife IBA,1994,
555540750,POL,Birdlife IBA,2004,
555540751,POL,Birdlife IBA,1994,
555540752,POL,Birdlife IBA,2004,
555540753,POL,Birdlife IBA,1994,
555540754,POL,Birdlife IBA,2002,
555540755,POL,Birdlife IBA,2004,
555540756,POL,Birdlife IBA,2004,
555540757,POL,Birdlife IBA,2004,
555540758,POL,Birdlife IBA,2002,
555540759,POL,Birdlife IBA,2004,
555540760,POL,Birdlife IBA,2004,
555540761,POL,Birdlife IBA,2004,
555540762,POL,Birdlife IBA,2004,
555540763,POL,Birdlife IBA,2004,
555540764,POL,Birdlife IBA,1994,
555540765,POL,Birdlife IBA,1994,
555540766,POL,Birdlife IBA,1994,
555577796,POL,Birdlife IBA,2010,
555540767,POL,Birdlife IBA,1994,
555540768,POL,Birdlife IBA,1994,
555540769,POL,Birdlife IBA,1994,
555540770,POL,Birdlife IBA,1994,
555540771,POL,Birdlife IBA,2004,
555540772,POL,Birdlife IBA,2004,
555540774,POL,Birdlife IBA,1994,
555540775,POL,Birdlife IBA,1994,
555540776,POL,Birdlife IBA,1994,
555540777,POL,Birdlife IBA,1994,
555540778,POL,Birdlife IBA,2002,
555540779,POL,Birdlife IBA,1994,
555540780,POL,Birdlife IBA,2002,
555540781,POL,Birdlife IBA,1994,
555540782,POL,Birdlife IBA,1994,
555540783,POL,Birdlife IBA,1994,
555540784,POL,Birdlife IBA,2004,
555540785,POL,Birdlife IBA,1994,
555540786,POL,Birdlife IBA,2004,
555540787,POL,Birdlife IBA,2004,
555577797,POL,Birdlife IBA,2010,
555540788,POL,Birdlife IBA,2002,
555540789,POL,Birdlife IBA,1994,
555540790,POL,Birdlife IBA,1994,
555540791,POL,Birdlife IBA,2002,
555540792,POL,Birdlife IBA,2004,
555540793,POL,Birdlife IBA,2004,
555540794,POL,Birdlife IBA,2010,
555540795,POL,Birdlife IBA,1994,
555540796,POL,Birdlife IBA,1994,
555540797,POL,Birdlife IBA,1994,
555540798,POL,Birdlife IBA,1994,
555540799,POL,Birdlife IBA,1994,
555540800,POL,Birdlife IBA,1994,
555540801,POL,Birdlife IBA,1994,
555540802,POL,Birdlife IBA,1994,
555540803,POL,Birdlife IBA,1994,
555540804,POL,Birdlife IBA,1994,
555540805,POL,Birdlife IBA,1994,
555540806,POL,Birdlife IBA,1994,
555540807,POL,Birdlife IBA,2002,
555540808,POL,Birdlife IBA,2004,
555540809,POL,Birdlife IBA,2004,
555540810,POL,Birdlife IBA,2004,
555540811,POL,Birdlife IBA,2004,
555540812,POL,Birdlife IBA,1994,
555540813,POL,Birdlife IBA,1994,
555540814,POL,Birdlife IBA,2004,
555540815,POL,Birdlife IBA,1994,
555540816,POL,Birdlife IBA,2002,
555540817,POL,Birdlife IBA,1994,
555540818,POL,Birdlife IBA,2002,
555540819,POL,Birdlife IBA,1994,
555540820,POL,Birdlife IBA,1994,
555540821,POL,Birdlife IBA,1994,
555540822,POL,Birdlife IBA,1994,
555540823,POL,Birdlife IBA,1994,
555540824,POL,Birdlife IBA,2002,
555540825,POL,Birdlife IBA,1994,
555540826,POL,Birdlife IBA,2004,
555540827,POL,Birdlife IBA,1994,
555540828,POL,Birdlife IBA,1994,
555540829,POL,Birdlife IBA,2004,
555540830,POL,Birdlife IBA,2004,
555540831,POL,Birdlife IBA,2002,
555540832,POL,Birdlife IBA,2002,
555540833,POL,Birdlife IBA,1994,
555540834,POL,Birdlife IBA,1994,
555540835,POL,Birdlife IBA,1994,
555540836,POL,Birdlife IBA,2004,
555540837,POL,Birdlife IBA,2004,
555540838,POL,Birdlife IBA,1994,
555540839,POL,Birdlife IBA,2002,
555540840,POL,Birdlife IBA,2004,
555540841,POL,Birdlife IBA,2004,
555540842,POL,Birdlife IBA,2004,
555540843,POL,Birdlife IBA,2002,
555540844,POL,Birdlife IBA,1994,
555540845,POL,Birdlife IBA,1994,
555540846,POL,Birdlife IBA,1994,
555540847,POL,Birdlife IBA,1994,
555540848,POL,Birdlife IBA,1994,
555540849,POL,Birdlife IBA,1994,
555540850,POL,Birdlife IBA,1994,
555540851,POL,Birdlife IBA,1994,
555540852,POL,Birdlife IBA,2004,
555540853,POL,Birdlife IBA,1994,
555540854,POL,Birdlife IBA,2004,
555540855,POL,Birdlife IBA,2004,
555540856,POL,Birdlife IBA,2004,
555540857,POL,Birdlife IBA,2004,
555540858,POL,Birdlife IBA,2004,
555540859,POL,Birdlife IBA,1994,
555540860,POL,Birdlife IBA,1994,
555540861,POL,Birdlife IBA,2002,
555540862,POL,Birdlife IBA,2002,
555540863,POL,Birdlife IBA,2004,
555540864,POL,Birdlife IBA,1994,
555577798,POL,Birdlife IBA,1994,
555540865,POL,Birdlife IBA,1994,
555540866,POL,Birdlife IBA,1994,
555540867,POL,Birdlife IBA,1994,
555540868,POL,Birdlife IBA,2002,
851,POL,European Diploma,1998,
555592586,BHS,METT-RAPPAM,2018,
555592584,BHS,METT-RAPPAM,2018,
555592587,BHS,METT-RAPPAM,2018,
555592841,BHS,METT-RAPPAM,2018,
61793,BHS,METT-RAPPAM,2018,
11840,BHS,METT-RAPPAM,2018,
11841,BHS,METT-RAPPAM,2014,
315001,BHS,METT-RAPPAM,2018,
13939,BHS,METT-RAPPAM,2018,
31341,BHS,METT-RAPPAM,2018,
555592579,BHS,METT-RAPPAM,2018,
129917,BHS,METT-RAPPAM,2018,
11839,BHS,METT-RAPPAM,2018,
315003,BHS,METT-RAPPAM,2018,
2228,BHS,METT-RAPPAM,2018,
555592588,BHS,METT-RAPPAM,2018,
555592589,BHS,METT-RAPPAM,2018,
555592590,BHS,METT-RAPPAM,2018,
555625717,BHS,METT-RAPPAM,2018,
555625719,BHS,METT-RAPPAM,2018,
555625715,BHS,METT-RAPPAM,2018,
555625716,BHS,METT-RAPPAM,2018,
555625718,BHS,METT-RAPPAM,2018,
555592582,BHS,METT-RAPPAM,2018,
555592581,BHS,METT-RAPPAM,2018,
555592585,BHS,METT-RAPPAM,2018,
555592583,BHS,METT-RAPPAM,2018,
555592580,BHS,METT-RAPPAM,2018,
315002,BHS,METT-RAPPAM,2018,
13938,BHS,METT-RAPPAM,2018,
555592591,BHS,METT-RAPPAM,2018,
555592592,BHS,METT-RAPPAM,2018,
2187,BHS,METT-RAPPAM,2018,
315000,BHS,METT-RAPPAM,2018,
316891,BHS,METT-RAPPAM,2018,
24,BHS,METT-RAPPAM,2018,
10932,KOR,Korea SOP,2016,
30712,KOR,Korea SOP,2016,
4736,KOR,Korea SOP,2016,
770,KOR,Korea SOP,2016,
776,KOR,Korea SOP,2016,
772,KOR,Korea SOP,2016,
775,KOR,Korea SOP,2016,
10931,KOR,Korea SOP,2016,
766,KOR,Korea SOP,2016,
767,KOR,Korea SOP,2016,
4734,KOR,Korea SOP,2016,
774,KOR,Korea SOP,2016,
769,KOR,Korea SOP,2016,
768,KOR,Korea SOP,2016,
773,KOR,Korea SOP,2016,
4735,KOR,Korea SOP,2016,
30711,KOR,Korea SOP,2016,
10933,KOR,Korea SOP,2016,
30710,KOR,Korea SOP,2016,
555557236,KOR,Korea SOP,2016,
555622711,KOR,Korea SOP,2016,
10934,KOR,Korea SOP,2016,
555622125,KOR,Korea SOP,2016,
555571321,KOR,Korea SOP,2016,
555571322,KOR,Korea SOP,2016,
555571335,KOR,Korea SOP,2016,
555571336,KOR,Korea SOP,2016,
555571337,KOR,Korea SOP,2016,
555571338,KOR,Korea SOP,2016,
555571339,KOR,Korea SOP,2016,
555571324,KOR,Korea SOP,2016,
555571340,KOR,Korea SOP,2016,
555571341,KOR,Korea SOP,2016,
555571342,KOR,Korea SOP,2016,
555571343,KOR,Korea SOP,2016,
555571323,KOR,Korea SOP,2016,
555571346,KOR,Korea SOP,2016,
555571326,KOR,Korea SOP,2016,
555571327,KOR,Korea SOP,2016,
555571328,KOR,Korea SOP,2016,
555571329,KOR,Korea SOP,2016,
555571331,KOR,Korea SOP,2016,
555571332,KOR,Korea SOP,2016,
555571333,KOR,Korea SOP,2016,
555625826,KOR,Korea SOP,2016,
555571365,KOR,Korea SOP,2016,
555571366,KOR,Korea SOP,2016,
555571367,KOR,Korea SOP,2016,
555571354,KOR,Korea SOP,2016,
555571355,KOR,Korea SOP,2016,
555571357,KOR,Korea SOP,2016,
555571358,KOR,Korea SOP,2016,
555571359,KOR,Korea SOP,2016,
555571360,KOR,Korea SOP,2016,
555571361,KOR,Korea SOP,2016,
555571362,KOR,Korea SOP,2016,
555571363,KOR,Korea SOP,2016,
555571370,KOR,Korea SOP,2016,
555571371,KOR,Korea SOP,2016,
555571373,KOR,Korea SOP,2016,
555571349,KOR,Korea SOP,2016,
555571350,KOR,Korea SOP,2016,
555571351,KOR,Korea SOP,2016,
555571368,KOR,Korea SOP,2016,
555571369,KOR,Korea SOP,2016,
555622124,KOR,Korea SOP,2016,
555594098,KOR,METT,2017,
478391,KOR,METT,2017,
555547911,KOR,METT,2017,
555558236,KOR,METT,2017,
555558247,KOR,METT,2017,
478393,KOR,METT,2017,
478394,KOR,METT,2017,
555547912,KOR,METT,2017,
555547913,KOR,METT,2017,
555547915,KOR,METT,2017,
555594064,KOR,METT,2017,
555558250,KOR,METT,2017,
555547916,KOR,METT,2017,
555547920,KOR,METT,2017,
555558261,KOR,METT,2017,
555558266,KOR,METT,2017,
555558277,KOR,METT,2017,
555594077,KOR,METT,2017,
555558273,KOR,METT,2017,
555558298,KOR,METT,2017,
555594069,KOR,METT,2017,
555594070,KOR,METT,2017,
555594061,KOR,METT,2017,
555594062,KOR,METT,2017,
555594076,KOR,METT,2017,
555594058,KOR,METT,2017,
555594059,KOR,METT,2017,
555594060,KOR,METT,2017,
555594091,KOR,METT,2017,
555594112,KOR,METT,2017,
555594068,KOR,METT,2017,
555512289,KOR,Korea SOP,2016,
555558258,KOR,Korea SOP,2016,
555512285,KOR,Korea SOP,2016,
555512279,KOR,Korea SOP,2016,
555512281,KOR,Korea SOP,2016,
555512288,KOR,Korea SOP,2016,
555512283,KOR,Korea SOP,2016,
555512293,KOR,Korea SOP,2016,
555512280,KOR,Korea SOP,2016,
555512286,KOR,Korea SOP,2016,
555512287,KOR,Korea SOP,2016,
555512297,KOR,Korea SOP,2016,
555512278,KOR,Korea SOP,2016,
555512284,KOR,Korea SOP,2016,
555512277,KOR,Korea SOP,2016,
555512282,KOR,Korea SOP,2016,
555622226,KOR,Korea SOP,2016,
555622229,KOR,Korea SOP,2016,
555622230,KOR,Korea SOP,2016,
555622225,KOR,Korea SOP,2016,
555622222,KOR,Korea SOP,2016,
555622223,KOR,Korea SOP,2016,
555622224,KOR,Korea SOP,2016,
555622228,KOR,Korea SOP,2016,
555622219,KOR,Korea SOP,2016,
555622221,KOR,Korea SOP,2016,
555512473,KOR,Korea SOP,2016,
555512477,KOR,Korea SOP,2016,
555558234,KOR,Korea SOP,2016,
555512472,KOR,Korea SOP,2016,
555512480,KOR,Korea SOP,2016,
555512474,KOR,Korea SOP,2016,
555512475,KOR,Korea SOP,2016,
555512470,KOR,Korea SOP,2016,
555558299,KOR,Korea SOP,2016,
555622216,KOR,Korea SOP,2016,
555622217,KOR,Korea SOP,2016,
555622218,KOR,Korea SOP,2016,
555512476,KOR,Korea SOP,2016,
555512469,KOR,Korea SOP,2016,
555558279,KOR,Korea SOP,2016,
555558248,KOR,Korea SOP,2016,
555558295,KOR,Korea SOP,2016,
555558288,KOR,Korea SOP,2016,
555512471,KOR,Korea SOP,2016,
555512478,KOR,Korea SOP,2016,
555512479,KOR,Korea SOP,2016,
555512481,KOR,MPA MEE,2017,
555558238,KOR,MPA MEE,2017,
555622956,KOR,Korea SOP,2016,
555622929,KOR,Korea SOP,2016,
555622996,KOR,Korea SOP,2016,
555622741,KOR,Korea SOP,2016,
555622742,KOR,Korea SOP,2016,
555622743,KOR,Korea SOP,2016,
555622739,KOR,Korea SOP,2016,
555622740,KOR,Korea SOP,2016,
555622744,KOR,Korea SOP,2016,
555622745,KOR,Korea SOP,2016,
555622746,KOR,Korea SOP,2016,
555622747,KOR,Korea SOP,2016,
555622748,KOR,Korea SOP,2016,
555622749,KOR,Korea SOP,2016,
555622811,KOR,Korea SOP,2016,
555622845,KOR,Korea SOP,2016,
555622750,KOR,Korea SOP,2016,
555622846,KOR,Korea SOP,2016,
555622757,KOR,Korea SOP,2016,
555622938,KOR,Korea SOP,2016,
555622758,KOR,Korea SOP,2016,
555622759,KOR,Korea SOP,2016,
555622939,KOR,Korea SOP,2016,
555622713,KOR,Korea SOP,2016,
555622714,KOR,Korea SOP,2016,
555622719,KOR,Korea SOP,2016,
555622720,KOR,Korea SOP,2016,
555622721,KOR,Korea SOP,2016,
555622826,KOR,Korea SOP,2016,
555622722,KOR,Korea SOP,2016,
555622726,KOR,Korea SOP,2016,
555622727,KOR,Korea SOP,2016,
555622728,KOR,Korea SOP,2016,
555622827,KOR,Korea SOP,2016,
555622735,KOR,Korea SOP,2016,
555622729,KOR,Korea SOP,2016,
555622730,KOR,Korea SOP,2016,
555622731,KOR,Korea SOP,2016,
555622732,KOR,Korea SOP,2016,
555622733,KOR,Korea SOP,2016,
555622734,KOR,Korea SOP,2016,
555622736,KOR,Korea SOP,2016,
555622737,KOR,Korea SOP,2016,
555622724,KOR,Korea SOP,2016,
555622716,KOR,Korea SOP,2016,
555622717,KOR,Korea SOP,2016,
555622718,KOR,Korea SOP,2016,
555622725,KOR,Korea SOP,2016,
555622738,KOR,Korea SOP,2016,
555622751,KOR,Korea SOP,2016,
555622752,KOR,Korea SOP,2016,
555622753,KOR,Korea SOP,2016,
555622754,KOR,Korea SOP,2016,
555622755,KOR,Korea SOP,2016,
555622756,KOR,Korea SOP,2016,
555622760,KOR,Korea SOP,2016,
555622773,KOR,Korea SOP,2016,
555622761,KOR,Korea SOP,2016,
555622764,KOR,Korea SOP,2016,
555622769,KOR,Korea SOP,2016,
555622770,KOR,Korea SOP,2016,
555622762,KOR,Korea SOP,2016,
555622763,KOR,Korea SOP,2016,
555622765,KOR,Korea SOP,2016,
555622774,KOR,Korea SOP,2016,
555622766,KOR,Korea SOP,2016,
555622767,KOR,Korea SOP,2016,
555622768,KOR,Korea SOP,2016,
555622776,KOR,Korea SOP,2016,
555622771,KOR,Korea SOP,2016,
555622777,KOR,Korea SOP,2016,
555622772,KOR,Korea SOP,2016,
555622775,KOR,Korea SOP,2016,
555622778,KOR,Korea SOP,2016,
555622779,KOR,Korea SOP,2016,
555622780,KOR,Korea SOP,2016,
555622957,KOR,Korea SOP,2016,
555622958,KOR,Korea SOP,2016,
555622793,KOR,Korea SOP,2016,
555622794,KOR,Korea SOP,2016,
555622828,KOR,Korea SOP,2016,
555622783,KOR,Korea SOP,2016,
555622784,KOR,Korea SOP,2016,
555622785,KOR,Korea SOP,2016,
555622786,KOR,Korea SOP,2016,
555622791,KOR,Korea SOP,2016,
555622959,KOR,Korea SOP,2016,
555622960,KOR,Korea SOP,2016,
555622787,KOR,Korea SOP,2016,
555622788,KOR,Korea SOP,2016,
555622789,KOR,Korea SOP,2016,
555622790,KOR,Korea SOP,2016,
555622795,KOR,Korea SOP,2016,
555622792,KOR,Korea SOP,2016,
555622803,KOR,Korea SOP,2016,
555622808,KOR,Korea SOP,2016,
555622809,KOR,Korea SOP,2016,
555622796,KOR,Korea SOP,2016,
555622804,KOR,Korea SOP,2016,
555622805,KOR,Korea SOP,2016,
555622797,KOR,Korea SOP,2016,
555622798,KOR,Korea SOP,2016,
555622799,KOR,Korea SOP,2016,
555622806,KOR,Korea SOP,2016,
555622997,KOR,Korea SOP,2016,
555622800,KOR,Korea SOP,2016,
555622802,KOR,Korea SOP,2016,
555622807,KOR,Korea SOP,2016,
555622987,KOR,Korea SOP,2016,
555622988,KOR,Korea SOP,2016,
555622810,KOR,Korea SOP,2016,
555622812,KOR,Korea SOP,2016,
555622813,KOR,Korea SOP,2016,
555622814,KOR,Korea SOP,2016,
555622815,KOR,Korea SOP,2016,
555622816,KOR,Korea SOP,2016,
555623003,KOR,Korea SOP,2016,
555622832,KOR,Korea SOP,2016,
555622820,KOR,Korea SOP,2016,
555622821,KOR,Korea SOP,2016,
555622822,KOR,Korea SOP,2016,
555622842,KOR,Korea SOP,2016,
555622823,KOR,Korea SOP,2016,
555622843,KOR,Korea SOP,2016,
555623004,KOR,Korea SOP,2016,
555622824,KOR,Korea SOP,2016,
555622825,KOR,Korea SOP,2016,
555622829,KOR,Korea SOP,2016,
555622830,KOR,Korea SOP,2016,
555622831,KOR,Korea SOP,2016,
555622833,KOR,Korea SOP,2016,
555622834,KOR,Korea SOP,2016,
555622835,KOR,Korea SOP,2016,
555622836,KOR,Korea SOP,2016,
555622837,KOR,Korea SOP,2016,
555622844,KOR,Korea SOP,2016,
555622838,KOR,Korea SOP,2016,
555622839,KOR,Korea SOP,2016,
555622840,KOR,Korea SOP,2016,
555622841,KOR,Korea SOP,2016,
555622853,KOR,Korea SOP,2016,
555622849,KOR,Korea SOP,2016,
555622850,KOR,Korea SOP,2016,
555622851,KOR,Korea SOP,2016,
555622852,KOR,Korea SOP,2016,
555622854,KOR,Korea SOP,2016,
555622855,KOR,Korea SOP,2016,
555622866,KOR,Korea SOP,2016,
555622867,KOR,Korea SOP,2016,
555622856,KOR,Korea SOP,2016,
555622858,KOR,Korea SOP,2016,
555622868,KOR,Korea SOP,2016,
555623005,KOR,Korea SOP,2016,
555622859,KOR,Korea SOP,2016,
555622860,KOR,Korea SOP,2016,
555622861,KOR,Korea SOP,2016,
555622862,KOR,Korea SOP,2016,
555622863,KOR,Korea SOP,2016,
555622864,KOR,Korea SOP,2016,
555622877,KOR,Korea SOP,2016,
555622878,KOR,Korea SOP,2016,
555622879,KOR,Korea SOP,2016,
555622865,KOR,Korea SOP,2016,
555622869,KOR,Korea SOP,2016,
555622880,KOR,Korea SOP,2016,
555622872,KOR,Korea SOP,2016,
555622873,KOR,Korea SOP,2016,
555622874,KOR,Korea SOP,2016,
555622875,KOR,Korea SOP,2016,
555622876,KOR,Korea SOP,2016,
555622881,KOR,Korea SOP,2016,
555622884,KOR,Korea SOP,2016,
555622889,KOR,Korea SOP,2016,
555622883,KOR,Korea SOP,2016,
555622885,KOR,Korea SOP,2016,
555622886,KOR,Korea SOP,2016,
555622890,KOR,Korea SOP,2016,
555622891,KOR,Korea SOP,2016,
555622887,KOR,Korea SOP,2016,
555622888,KOR,Korea SOP,2016,
555622892,KOR,Korea SOP,2016,
555622893,KOR,Korea SOP,2016,
555622903,KOR,Korea SOP,2016,
555622904,KOR,Korea SOP,2016,
555622910,KOR,Korea SOP,2016,
555622906,KOR,Korea SOP,2016,
555622913,KOR,Korea SOP,2016,
555622914,KOR,Korea SOP,2016,
555622915,KOR,Korea SOP,2016,
555622907,KOR,Korea SOP,2016,
555622908,KOR,Korea SOP,2016,
555622923,KOR,Korea SOP,2016,
555622917,KOR,Korea SOP,2016,
555622918,KOR,Korea SOP,2016,
555622919,KOR,Korea SOP,2016,
555622920,KOR,Korea SOP,2016,
555622921,KOR,Korea SOP,2016,
555622912,KOR,Korea SOP,2016,
555622922,KOR,Korea SOP,2016,
555622927,KOR,Korea SOP,2016,
555622928,KOR,Korea SOP,2016,
555622924,KOR,Korea SOP,2016,
555622925,KOR,Korea SOP,2016,
555622930,KOR,Korea SOP,2016,
555622931,KOR,Korea SOP,2016,
555622932,KOR,Korea SOP,2016,
555622934,KOR,Korea SOP,2016,
555622994,KOR,Korea SOP,2016,
555622926,KOR,Korea SOP,2016,
555622940,KOR,Korea SOP,2016,
555622935,KOR,Korea SOP,2016,
555622936,KOR,Korea SOP,2016,
555622937,KOR,Korea SOP,2016,
555622944,KOR,Korea SOP,2016,
555622995,KOR,Korea SOP,2016,
555622941,KOR,Korea SOP,2016,
555622942,KOR,Korea SOP,2016,
555622943,KOR,Korea SOP,2016,
555622945,KOR,Korea SOP,2016,
555622946,KOR,Korea SOP,2016,
555622947,KOR,Korea SOP,2016,
555622948,KOR,Korea SOP,2016,
555622954,KOR,Korea SOP,2016,
555622949,KOR,Korea SOP,2016,
555622951,KOR,Korea SOP,2016,
555622952,KOR,Korea SOP,2016,
555622953,KOR,Korea SOP,2016,
555622955,KOR,Korea SOP,2016,
555622973,KOR,Korea SOP,2016,
555622964,KOR,Korea SOP,2016,
555622965,KOR,Korea SOP,2016,
555622966,KOR,Korea SOP,2016,
555622961,KOR,Korea SOP,2016,
555622976,KOR,Korea SOP,2016,
555622967,KOR,Korea SOP,2016,
555622968,KOR,Korea SOP,2016,
555622962,KOR,Korea SOP,2016,
555622963,KOR,Korea SOP,2016,
555622978,KOR,Korea SOP,2016,
555622969,KOR,Korea SOP,2016,
555622984,KOR,Korea SOP,2016,
555622970,KOR,Korea SOP,2016,
555622971,KOR,Korea SOP,2016,
555622972,KOR,Korea SOP,2016,
555622979,KOR,Korea SOP,2016,
555622985,KOR,Korea SOP,2016,
555622980,KOR,Korea SOP,2016,
555622981,KOR,Korea SOP,2016,
555623045,KOR,Korea SOP,2016,
555622989,KOR,Korea SOP,2016,
555622990,KOR,Korea SOP,2016,
555622991,KOR,Korea SOP,2016,
555622992,KOR,Korea SOP,2016,
555622993,KOR,Korea SOP,2016,
555622998,KOR,Korea SOP,2016,
555622999,KOR,Korea SOP,2016,
555623000,KOR,Korea SOP,2016,
555623018,KOR,Korea SOP,2016,
555623010,KOR,Korea SOP,2016,
555623014,KOR,Korea SOP,2016,
555623015,KOR,Korea SOP,2016,
555623016,KOR,Korea SOP,2016,
555623017,KOR,Korea SOP,2016,
555623019,KOR,Korea SOP,2016,
555623020,KOR,Korea SOP,2016,
555623021,KOR,Korea SOP,2016,
555623022,KOR,Korea SOP,2016,
555623023,KOR,Korea SOP,2016,
555623024,KOR,Korea SOP,2016,
555623030,KOR,Korea SOP,2016,
555623031,KOR,Korea SOP,2016,
555623034,KOR,Korea SOP,2016,
555623035,KOR,Korea SOP,2016,
555623036,KOR,Korea SOP,2016,
555623050,KOR,Korea SOP,2016,
555623051,KOR,Korea SOP,2016,
555623040,KOR,Korea SOP,2016,
555623041,KOR,Korea SOP,2016,
555623054,KOR,Korea SOP,2016,
555623042,KOR,Korea SOP,2016,
555623043,KOR,Korea SOP,2016,
555623044,KOR,Korea SOP,2016,
555623046,KOR,Korea SOP,2016,
